onion_id	id	intent_id	track_id	artist_name	track_uri	artist_uri	track_name	album_uri	duration_ms	album_name	intent_name	intent_group_name	intent_user_id	intent_how_often	intent_how_imp	music4all_id
onion::386::03886a13-d7c1-3e0b-87e9-8ca42627c2e8	2623	386	03886a13-d7c1-3e0b-87e9-8ca42627c2e8	Rush	https://www.last.fm/music/Rush/_/Losing+It	https://www.last.fm/music/Rush	Losing It	https://www.last.fm/music/Rush/Signals%20(Japan%20First%20Issue%20CD%20FLAC%20EX%20Version)%20(1982)	0.0	Signals (Japan First Issue CD FLAC EX Version) (1982)	Relief	Relief	0040039e-51a3-4545-9ca2-573a36fdd3d0	2	5	U0aWE15iG1qFq5oI
onion::386::2cb2b0cf-39db-3ed9-bc8d-e92ebe23a76a	2624	386	2cb2b0cf-39db-3ed9-bc8d-e92ebe23a76a	Rush	https://www.last.fm/music/Rush/_/The+Garden	https://www.last.fm/music/Rush	The Garden	https://www.last.fm/music/Rush/Clockwork%20Angels	0.0	Clockwork Angels	Relief	Relief	0040039e-51a3-4545-9ca2-573a36fdd3d0	2	5	OTSPDyJXwnIsqGTi
onion::387::6e25e058-766a-4f98-a1ae-036acfe5a74f	2627	387	6e25e058-766a-4f98-a1ae-036acfe5a74f	Rush	https://www.last.fm/music/Rush/_/Red+Barchetta	https://www.last.fm/music/Rush	Red Barchetta	https://www.last.fm/music/Rush/Moving%20Pictures	0.0	Moving Pictures	Relaxing	Comfort and Security	0040039e-51a3-4545-9ca2-573a36fdd3d0	2	5	28gEuy7QQgp9gNNx
onion::387::51199a4e-ee3c-3d4e-a028-abd227a25a00	2630	387	51199a4e-ee3c-3d4e-a028-abd227a25a00	Rush	https://www.last.fm/music/Rush/_/Vital+Signs	https://www.last.fm/music/Rush	Vital Signs	https://www.last.fm/music/Rush/Moving%20Pictures%20(Original%20Japan%20CD%20FLAC%20EX%20Version)%20(1981)	0.0	Moving Pictures (Original Japan CD FLAC EX Version) (1981)	Relaxing	Comfort and Security	0040039e-51a3-4545-9ca2-573a36fdd3d0	2	5	V16eWj1Wb8MRIShx
onion::387::afdd18a5-3fd8-4407-93e9-8445298aaf6f	2634	387	afdd18a5-3fd8-4407-93e9-8445298aaf6f	Evanescence	https://www.last.fm/music/Evanescence/_/Going+Under	https://www.last.fm/music/Evanescence	Going Under	https://www.last.fm/music/Evanescence/Fallen	0.0	Fallen	Relaxing	Comfort and Security	0040039e-51a3-4545-9ca2-573a36fdd3d0	2	5	zIZSvOapdL86W6fA
onion::387::7a777d0e-2639-47f5-bfcb-347a669a9396	2635	387	7a777d0e-2639-47f5-bfcb-347a669a9396	Duran Duran	https://www.last.fm/music/Duran+Duran/_/Come+Undone	https://www.last.fm/music/Duran%20Duran	Come Undone	https://www.last.fm/music/Duran%20Duran/Duran%20Duran	0.0	Duran Duran	Relaxing	Comfort and Security	0040039e-51a3-4545-9ca2-573a36fdd3d0	2	5	f87VuyyZBMlzKCEu
onion::388::16b4dade-ce43-3273-8eca-463edd901607	2637	388	16b4dade-ce43-3273-8eca-463edd901607	Kylie Minogue	https://www.last.fm/music/Kylie+Minogue/_/Koocachoo	https://www.last.fm/music/Kylie%20Minogue	Koocachoo	https://www.last.fm/music/Kylie%20Minogue/Light%20Years	0.0	Light Years	Well-Being	Pleasure & Enjoyment	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	5	5	3qUCyk5yGaWFv5Gk
onion::388::a8d07bf7-e557-4057-b503-d9d3181e7151	2639	388	a8d07bf7-e557-4057-b503-d9d3181e7151	Madonna	https://www.last.fm/music/Madonna/_/Dress+You+Up	https://www.last.fm/music/Madonna	Dress You Up	https://www.last.fm/music/Madonna/Like%20a%20Virgin	0.0	Like a Virgin	Well-Being	Pleasure & Enjoyment	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	5	5	P5PhnAUrO7gutVQe
onion::388::0d95ae0c-87d8-49e3-a690-12f5de5cd156	2640	388	0d95ae0c-87d8-49e3-a690-12f5de5cd156	Janet Jackson	https://www.last.fm/music/Janet+Jackson/_/Rhythm+Nation	https://www.last.fm/music/Janet%20Jackson	Rhythm Nation	https://www.last.fm/music/Janet%20Jackson/Rhythm%20Nation%201814	0.0	Rhythm Nation 1814	Well-Being	Pleasure & Enjoyment	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	5	5	kVWyV5G2YUGlkSEu
onion::389::6193b553-c2bf-410d-9bfc-d950681510ea	2647	389	6193b553-c2bf-410d-9bfc-d950681510ea	Linkin Park	https://www.last.fm/music/Linkin+Park/_/Papercut	https://www.last.fm/music/Linkin%20Park	Papercut	https://www.last.fm/music/Linkin%20Park/Hybrid%20Theory%20(Bonus%20Edition)	0.0	Hybrid Theory (Bonus Edition)	Connection / Belonging	Connection / Belonging	0040039e-51a3-4545-9ca2-573a36fdd3d0	2	4	Z7QnpPTgYsc4TVLA
onion::389::Rush-Time Stand Still-1-61	2648	389	Rush-Time Stand Still-1-61	Rush	https://www.last.fm/music/Rush/_/Time+Stand+Still	https://www.last.fm/music/Rush	Time Stand Still	https://www.last.fm/music/Rush/Hold%20Your%20Fire%20(1987)	0.0	Hold Your Fire (1987)	Connection / Belonging	Connection / Belonging	0040039e-51a3-4545-9ca2-573a36fdd3d0	2	4	bsLMMYztWo0jMzvV
onion::390::5f2f525d-971c-4698-a515-bab4bd609121	2653	390	5f2f525d-971c-4698-a515-bab4bd609121	Rush	https://www.last.fm/music/Rush/_/Superconductor	https://www.last.fm/music/Rush	Superconductor	https://www.last.fm/music/Rush/Presto	0.0	Presto	Mood Enhancement	Cheerfulness	0040039e-51a3-4545-9ca2-573a36fdd3d0	2	5	e3gQFiidNo6nttBX
onion::390::51199a4e-ee3c-3d4e-a028-abd227a25a00	2654	390	51199a4e-ee3c-3d4e-a028-abd227a25a00	Rush	https://www.last.fm/music/Rush/_/Vital+Signs	https://www.last.fm/music/Rush	Vital Signs	https://www.last.fm/music/Rush/Moving%20Pictures%20(Original%20Japan%20CD%20FLAC%20EX%20Version)%20(1981)	0.0	Moving Pictures (Original Japan CD FLAC EX Version) (1981)	Mood Enhancement	Cheerfulness	0040039e-51a3-4545-9ca2-573a36fdd3d0	2	5	V16eWj1Wb8MRIShx
onion::391::1bb1da50-b15b-34c2-ad38-f77fee865bbf	2658	391	1bb1da50-b15b-34c2-ad38-f77fee865bbf	Madonna	https://www.last.fm/music/Madonna/_/Nobody+Knows+Me	https://www.last.fm/music/Madonna	Nobody Knows Me	https://www.last.fm/music/Madonna/American%20Life	0.0	American Life	Emotion (regulation)	Emotional Resonance	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	2	5	ehddQB3fgNJXFYf5
onion::392::8d75eebb-a623-31a1-88df-24c99613c961	2662	392	8d75eebb-a623-31a1-88df-24c99613c961	Rush	https://www.last.fm/music/Rush/_/Freewill	https://www.last.fm/music/Rush	Freewill	https://www.last.fm/music/Rush/Permanent%20Waves	0.0	Permanent Waves	Stimulation	Empowerment	0040039e-51a3-4545-9ca2-573a36fdd3d0	2	5	2fMVrcGwcE2faINe
onion::392::0d478eb9-d959-3371-b9be-8c0b829f787f	2667	392	0d478eb9-d959-3371-b9be-8c0b829f787f	Rush	https://www.last.fm/music/Rush/_/BU2B	https://www.last.fm/music/Rush	BU2B	https://www.last.fm/music/Rush/Clockwork%20Angels	0.0	Clockwork Angels	Stimulation	Empowerment	0040039e-51a3-4545-9ca2-573a36fdd3d0	2	5	4W3D6JZ2XeBFekMk
onion::392::014bb18c-5949-4a86-a867-e36ffca461d4	2668	392	014bb18c-5949-4a86-a867-e36ffca461d4	Volbeat	https://www.last.fm/music/Volbeat/_/Seal+The+Deal	https://www.last.fm/music/Volbeat	Seal The Deal	https://www.last.fm/music/Volbeat/Seal%20the%20Deal%20%26%20Let's%20Boogie	0.0	Seal the Deal & Let's Boogie	Stimulation	Empowerment	0040039e-51a3-4545-9ca2-573a36fdd3d0	2	5	fPd44gFXveH8QNmt
onion::392::023dcf4c-6a94-35d0-b700-650c2e9e2d42	2669	392	023dcf4c-6a94-35d0-b700-650c2e9e2d42	Slipknot	https://www.last.fm/music/Slipknot/_/Duality	https://www.last.fm/music/Slipknot	Duality	https://www.last.fm/music/Slipknot/Vol.%203%3A%20The%20Subliminal%20Verses%20(Special%20Edition)	0.0	Vol. 3: The Subliminal Verses (Special Edition)	Stimulation	Empowerment	0040039e-51a3-4545-9ca2-573a36fdd3d0	2	5	LB2ETNbmphEzXBKd
onion::393::a8d07bf7-e557-4057-b503-d9d3181e7151	2672	393	a8d07bf7-e557-4057-b503-d9d3181e7151	Madonna	https://www.last.fm/music/Madonna/_/Dress+You+Up	https://www.last.fm/music/Madonna	Dress You Up	https://www.last.fm/music/Madonna/Like%20a%20Virgin	0.0	Like a Virgin	Relaxing	Comfort and Security	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	3	5	P5PhnAUrO7gutVQe
onion::393::dbfcc7df-98e5-4ded-a960-866f3f52e536	2674	393	dbfcc7df-98e5-4ded-a960-866f3f52e536	Janet Jackson	https://www.last.fm/music/Janet+Jackson/_/Miss+You+Much	https://www.last.fm/music/Janet%20Jackson	Miss You Much	https://www.last.fm/music/Janet%20Jackson/Rhythm%20Nation%201814	0.0	Rhythm Nation 1814	Relaxing	Comfort and Security	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	3	5	PZ5hPyNGGjcUNwK5
onion::393::04d71ef7-3c29-3ec6-b361-d2afc011ab74	2675	393	04d71ef7-3c29-3ec6-b361-d2afc011ab74	Madonna	https://www.last.fm/music/Madonna/_/Angel	https://www.last.fm/music/Madonna	Angel	https://www.last.fm/music/Madonna/Like%20a%20Virgin	0.0	Like a Virgin	Relaxing	Comfort and Security	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	3	5	HJsgyjaQNMG0o9Ce
onion::395::16b4dade-ce43-3273-8eca-463edd901607	2685	395	16b4dade-ce43-3273-8eca-463edd901607	Kylie Minogue	https://www.last.fm/music/Kylie+Minogue/_/Koocachoo	https://www.last.fm/music/Kylie%20Minogue	Koocachoo	https://www.last.fm/music/Kylie%20Minogue/Light%20Years	0.0	Light Years	Mood Enhancement	Cheerfulness	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	3	5	3qUCyk5yGaWFv5Gk
onion::396::420bbc50-6352-47ca-83b9-400365889376	2694	396	420bbc50-6352-47ca-83b9-400365889376	Kylie Minogue	https://www.last.fm/music/Kylie+Minogue/_/Spinning+Around	https://www.last.fm/music/Kylie%20Minogue	Spinning Around	https://www.last.fm/music/Kylie%20Minogue/Light%20Years	0.0	Light Years	Relief	Relief	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	4	5	S01XbRlCQXDMJv1I
onion::397::6868fe5d-33d7-4426-a3fd-ce2470721d1b	2695	397	6868fe5d-33d7-4426-a3fd-ce2470721d1b	Kylie Minogue	https://www.last.fm/music/Kylie+Minogue/_/This+Wheel%27s+on+Fire	https://www.last.fm/music/Kylie%20Minogue	This Wheel's on Fire	https://www.last.fm/music/Kylie%20Minogue/This%20Wheel's%20on%20Fire	0.0	This Wheel's on Fire	Escape	Letting Go	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	5	5	GQKQRgfH83A2eaLN
onion::397::2a9f40f6-b7f8-4adf-a814-4e5d917191b6	2697	397	2a9f40f6-b7f8-4adf-a814-4e5d917191b6	Tori Amos	https://www.last.fm/music/Tori+Amos/_/iieee	https://www.last.fm/music/Tori%20Amos	iieee	https://www.last.fm/music/Tori%20Amos/From%20the%20Choir%20Girl%20Hotel	0.0	From the Choir Girl Hotel	Escape	Letting Go	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	5	5	zWGyZxLDUvMFJScf
onion::397::5c4b93bf-3450-4fc8-8610-b071b49b50e8	2699	397	5c4b93bf-3450-4fc8-8610-b071b49b50e8	Madonna	https://www.last.fm/music/Madonna/_/Over+and+Over	https://www.last.fm/music/Madonna	Over and Over	https://www.last.fm/music/Madonna/Like%20a%20Virgin	0.0	Like a Virgin	Escape	Letting Go	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	5	5	62aYfkFL4ifVIwfx
onion::398::26356eb8-e09e-4b49-bae1-117664bb6cf1	2700	398	26356eb8-e09e-4b49-bae1-117664bb6cf1	Kylie Minogue	https://www.last.fm/music/Kylie+Minogue/_/Disco+Down	https://www.last.fm/music/Kylie%20Minogue	Disco Down	https://www.last.fm/music/Kylie%20Minogue/Light%20Years	0.0	Light Years	Enjoyment	Time Passing	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	4	5	oyR23PnOEo5tVoUG
onion::398::16b4dade-ce43-3273-8eca-463edd901607	2701	398	16b4dade-ce43-3273-8eca-463edd901607	Kylie Minogue	https://www.last.fm/music/Kylie+Minogue/_/Koocachoo	https://www.last.fm/music/Kylie%20Minogue	Koocachoo	https://www.last.fm/music/Kylie%20Minogue/Light%20Years	0.0	Light Years	Enjoyment	Time Passing	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	4	5	3qUCyk5yGaWFv5Gk
onion::399::123eeb03-e212-41da-b843-20a196bbd993	2707	399	123eeb03-e212-41da-b843-20a196bbd993	Cyndi Lauper	https://www.last.fm/music/Cyndi+Lauper/_/One+Track+Mind	https://www.last.fm/music/Cyndi%20Lauper	One Track Mind	https://www.last.fm/music/Cyndi%20Lauper/True%20Colors	0.0	True Colors	Motivation	Background Utility	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	2	5	nZbnak46DzAMneiU
onion::399::cea121aa-6f7d-4dba-8e70-2af535ab8a59	2708	399	cea121aa-6f7d-4dba-8e70-2af535ab8a59	Madonna	https://www.last.fm/music/Madonna/_/Like+a+Virgin	https://www.last.fm/music/Madonna	Like a Virgin	https://www.last.fm/music/Madonna/Like%20a%20Virgin	0.0	Like a Virgin	Motivation	Background Utility	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	2	5	0Y5TcGlWJnW7IVdK
onion::399::b7413171-830c-4d26-87f2-ad1e471709fa	2709	399	b7413171-830c-4d26-87f2-ad1e471709fa	Meshuggah	https://www.last.fm/music/Meshuggah/_/obZen	https://www.last.fm/music/Meshuggah	obZen	https://www.last.fm/music/Meshuggah/obZen	0.0	obZen	Motivation	Background Utility	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	2	5	jYgTZz7PJ6lup5BL
onion::400::ef684a17-09ec-32a4-8b46-d4ac1d37c9ed	2713	400	ef684a17-09ec-32a4-8b46-d4ac1d37c9ed	Meshuggah	https://www.last.fm/music/Meshuggah/_/Future+Breed+Machine	https://www.last.fm/music/Meshuggah	Future Breed Machine	https://www.last.fm/music/Meshuggah/Destroy%20Erase%20Improve%20(RELOADED)	0.0	Destroy Erase Improve (RELOADED)	Distraction	Distraction	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	1	5	HGuUoazRVKBTkRNd
onion::400::0e4bf0c7-6d80-3efd-8dec-d4f50482e381	2714	400	0e4bf0c7-6d80-3efd-8dec-d4f50482e381	Meshuggah	https://www.last.fm/music/Meshuggah/_/Beneath	https://www.last.fm/music/Meshuggah	Beneath	https://www.last.fm/music/Meshuggah/Destroy%20Erase%20Improve%20(RELOADED)	0.0	Destroy Erase Improve (RELOADED)	Distraction	Distraction	5cc0e07c-1db2-4222-bc95-2c8be1878a9d	1	5	Gt776hIf2l9eLLXQ
onion::402::01dfee04-aa14-493d-8bec-3121789ba72d	2720	402	01dfee04-aa14-493d-8bec-3121789ba72d	C418	https://www.last.fm/music/C418/_/Haggstrom	https://www.last.fm/music/C418	Haggstrom	https://www.last.fm/music/C418/Minecraft%20-%20Volume%20Alpha	0.0	Minecraft - Volume Alpha	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	FPN24HrCay3pxpl8
onion::402::0915b6a9-647e-334b-b6a3-7f519698c830	2731	402	0915b6a9-647e-334b-b6a3-7f519698c830	Yellowcard	https://www.last.fm/music/Yellowcard/_/Ocean+Avenue	https://www.last.fm/music/Yellowcard	Ocean Avenue	https://www.last.fm/music/Yellowcard/Ocean%20Avenue	0.0	Ocean Avenue	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	30t0E6VjzZNzBgIN
onion::402::a82838b5-ea2c-41c8-b1b0-b9daa547f70d	2736	402	a82838b5-ea2c-41c8-b1b0-b9daa547f70d	Lynyrd Skynyrd	https://www.last.fm/music/Lynyrd+Skynyrd/_/Free+Bird	https://www.last.fm/music/Lynyrd%20Skynyrd	Free Bird	https://www.last.fm/music/Lynyrd%20Skynyrd/Pronounced%20Leh-Nerd%20Skin-Nerd	0.0	Pronounced Leh-Nerd Skin-Nerd	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	CHg9GmMQ74rgJjhq
onion::402::20a2520e-2d73-4caf-ba14-0c6837585667	2741	402	20a2520e-2d73-4caf-ba14-0c6837585667	Porter Robinson	https://www.last.fm/music/Porter+Robinson/_/Sad+Machine	https://www.last.fm/music/Porter%20Robinson	Sad Machine	https://www.last.fm/music/Porter%20Robinson/Worlds	0.0	Worlds	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	OgWDV82JkbGlam41
onion::402::05e2cc5f-a633-48eb-abde-6663b673f74e	2745	402	05e2cc5f-a633-48eb-abde-6663b673f74e	Daft Punk	https://www.last.fm/music/Daft+Punk/_/Around+the+World	https://www.last.fm/music/Daft%20Punk	Around the World	https://www.last.fm/music/Daft%20Punk/Homework	0.0	Homework	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	iikufrfKJAAwTjFv
onion::402::Green Day-Basket Case-2-281	2752	402	Green Day-Basket Case-2-281	Green Day	https://www.last.fm/music/Green+Day/_/Basket+Case	https://www.last.fm/music/Green%20Day	Basket Case	https://www.last.fm/music/Green%20Day/Dookie	0.0	Dookie	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	cC1MB9fo6jK3h8Wb
onion::402::d54ad2cf-cc5b-4c8d-881d-f4685e12553c	2757	402	d54ad2cf-cc5b-4c8d-881d-f4685e12553c	Sia	https://www.last.fm/music/Sia/_/Chandelier	https://www.last.fm/music/Sia	Chandelier	https://www.last.fm/music/Sia/1000%20Forms%20of%20Fear	0.0	1000 Forms of Fear	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	zp4zYVjiH2Tm3gTM
onion::402::07c2487e-4154-4f4d-86b4-f4546389704f	2758	402	07c2487e-4154-4f4d-86b4-f4546389704f	Daft Punk	https://www.last.fm/music/Daft+Punk/_/Giorgio+by+Moroder	https://www.last.fm/music/Daft%20Punk	Giorgio by Moroder	https://www.last.fm/music/Daft%20Punk/Random%20Access%20Memories	0.0	Random Access Memories	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	Qd13tDDRvOVNjlBy
onion::402::7e4623ee-d9fc-442b-9df5-01e098e3ed8f	2760	402	7e4623ee-d9fc-442b-9df5-01e098e3ed8f	Jennifer Lopez	https://www.last.fm/music/Jennifer+Lopez/_/Love+Don%27t+Cost+a+Thing	https://www.last.fm/music/Jennifer%20Lopez	Love Don't Cost a Thing	https://www.last.fm/music/Jennifer%20Lopez/J.Lo	0.0	J.Lo	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	r5kGB7E8H1eFUQQ9
onion::402::5848b67f-3f26-3363-81e6-804e9727870e	2763	402	5848b67f-3f26-3363-81e6-804e9727870e	Junior Senior	https://www.last.fm/music/Junior+Senior/_/Move+Your+Feet	https://www.last.fm/music/Junior%20Senior	Move Your Feet	https://www.last.fm/music/Junior%20Senior/D-D-Don't%20Don't%20Stop%20the%20Beat	0.0	D-D-Don't Don't Stop the Beat	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	fpspvnC1jELCCN1C
onion::402::Calvin Harris-Summer-3-227	2769	402	Calvin Harris-Summer-3-227	Calvin Harris	https://www.last.fm/music/Calvin+Harris/_/Summer	https://www.last.fm/music/Calvin%20Harris	Summer	https://www.last.fm/music/Calvin%20Harris/Motion	0.0	Motion	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	H1BeXyX2P5g6ZVJZ
onion::402::1ab5a945-b17a-438f-b217-20e34126cf73	2774	402	1ab5a945-b17a-438f-b217-20e34126cf73	Nicki Minaj	https://www.last.fm/music/Nicki+Minaj/_/Starships	https://www.last.fm/music/Nicki%20Minaj	Starships	https://www.last.fm/music/Nicki%20Minaj/Pink%20Friday%20...%20Roman%20Reloaded	0.0	Pink Friday ... Roman Reloaded	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	9ZtfD8gBZXonrJKX
onion::402::The Weeknd-Can't Feel My Face-3-263	2775	402	The Weeknd-Can't Feel My Face-3-263	The Weeknd	https://www.last.fm/music/The+Weeknd/_/Can%27t+Feel+My+Face	https://www.last.fm/music/The%20Weeknd	Can't Feel My Face	https://www.last.fm/music/The%20Weeknd/Beauty%20Behind%20the%20Madness	0.0	Beauty Behind the Madness	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	xXuRT5zDQRwT35Fa
onion::402::Linkin Park-In the End-4-2	2780	402	Linkin Park-In the End-4-2	Linkin Park	https://www.last.fm/music/Linkin+Park/_/In+the+End	https://www.last.fm/music/Linkin%20Park	In the End	https://www.last.fm/music/Linkin%20Park/Hybrid%20Theory%20(Bonus%20Track%20Version)	0.0	Hybrid Theory (Bonus Track Version)	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	VKvF5oSWmxCDL97f
onion::402::7860dc38-2230-4a13-9fd5-c006789449ab	2781	402	7860dc38-2230-4a13-9fd5-c006789449ab	Avenged Sevenfold	https://www.last.fm/music/Avenged+Sevenfold/_/Nightmare	https://www.last.fm/music/Avenged%20Sevenfold	Nightmare	https://www.last.fm/music/Avenged%20Sevenfold/Nightmare	0.0	Nightmare	Enjoyment	Time Passing	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	5GSd1v6vniYTia3x
onion::403::01dfee04-aa14-493d-8bec-3121789ba72d	2801	403	01dfee04-aa14-493d-8bec-3121789ba72d	C418	https://www.last.fm/music/C418/_/Haggstrom	https://www.last.fm/music/C418	Haggstrom	https://www.last.fm/music/C418/Minecraft%20-%20Volume%20Alpha	0.0	Minecraft - Volume Alpha	Passion / Pleasure	Habitual Listening	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	FPN24HrCay3pxpl8
onion::403::0915b6a9-647e-334b-b6a3-7f519698c830	2802	403	0915b6a9-647e-334b-b6a3-7f519698c830	Yellowcard	https://www.last.fm/music/Yellowcard/_/Ocean+Avenue	https://www.last.fm/music/Yellowcard	Ocean Avenue	https://www.last.fm/music/Yellowcard/Ocean%20Avenue	0.0	Ocean Avenue	Passion / Pleasure	Habitual Listening	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	30t0E6VjzZNzBgIN
onion::405::d281ef4e-fbb4-4ffe-805f-2d4603aa825a	2857	405	d281ef4e-fbb4-4ffe-805f-2d4603aa825a	Demi Lovato	https://www.last.fm/music/Demi+Lovato/_/Heart+Attack	https://www.last.fm/music/Demi%20Lovato	Heart Attack	https://www.last.fm/music/Demi%20Lovato/Demi	0.0	Demi	Distraction	Distraction	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	H6KOOYa1kGPpZvn9
onion::403::20a2520e-2d73-4caf-ba14-0c6837585667	2804	403	20a2520e-2d73-4caf-ba14-0c6837585667	Porter Robinson	https://www.last.fm/music/Porter+Robinson/_/Sad+Machine	https://www.last.fm/music/Porter%20Robinson	Sad Machine	https://www.last.fm/music/Porter%20Robinson/Worlds	0.0	Worlds	Passion / Pleasure	Habitual Listening	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	OgWDV82JkbGlam41
onion::403::05e2cc5f-a633-48eb-abde-6663b673f74e	2805	403	05e2cc5f-a633-48eb-abde-6663b673f74e	Daft Punk	https://www.last.fm/music/Daft+Punk/_/Around+the+World	https://www.last.fm/music/Daft%20Punk	Around the World	https://www.last.fm/music/Daft%20Punk/Homework	0.0	Homework	Passion / Pleasure	Habitual Listening	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	iikufrfKJAAwTjFv
onion::403::07c2487e-4154-4f4d-86b4-f4546389704f	2807	403	07c2487e-4154-4f4d-86b4-f4546389704f	Daft Punk	https://www.last.fm/music/Daft+Punk/_/Giorgio+by+Moroder	https://www.last.fm/music/Daft%20Punk	Giorgio by Moroder	https://www.last.fm/music/Daft%20Punk/Random%20Access%20Memories	0.0	Random Access Memories	Passion / Pleasure	Habitual Listening	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	Qd13tDDRvOVNjlBy
onion::403::Calvin Harris-Summer-3-227	2813	403	Calvin Harris-Summer-3-227	Calvin Harris	https://www.last.fm/music/Calvin+Harris/_/Summer	https://www.last.fm/music/Calvin%20Harris	Summer	https://www.last.fm/music/Calvin%20Harris/Motion	0.0	Motion	Passion / Pleasure	Habitual Listening	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	H1BeXyX2P5g6ZVJZ
onion::404::01dfee04-aa14-493d-8bec-3121789ba72d	2820	404	01dfee04-aa14-493d-8bec-3121789ba72d	C418	https://www.last.fm/music/C418/_/Haggstrom	https://www.last.fm/music/C418	Haggstrom	https://www.last.fm/music/C418/Minecraft%20-%20Volume%20Alpha	0.0	Minecraft - Volume Alpha	Motivation	Background Utility	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	FPN24HrCay3pxpl8
onion::404::0915b6a9-647e-334b-b6a3-7f519698c830	2821	404	0915b6a9-647e-334b-b6a3-7f519698c830	Yellowcard	https://www.last.fm/music/Yellowcard/_/Ocean+Avenue	https://www.last.fm/music/Yellowcard	Ocean Avenue	https://www.last.fm/music/Yellowcard/Ocean%20Avenue	0.0	Ocean Avenue	Motivation	Background Utility	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	30t0E6VjzZNzBgIN
onion::404::20a2520e-2d73-4caf-ba14-0c6837585667	2824	404	20a2520e-2d73-4caf-ba14-0c6837585667	Porter Robinson	https://www.last.fm/music/Porter+Robinson/_/Sad+Machine	https://www.last.fm/music/Porter%20Robinson	Sad Machine	https://www.last.fm/music/Porter%20Robinson/Worlds	0.0	Worlds	Motivation	Background Utility	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	OgWDV82JkbGlam41
onion::404::05e2cc5f-a633-48eb-abde-6663b673f74e	2826	404	05e2cc5f-a633-48eb-abde-6663b673f74e	Daft Punk	https://www.last.fm/music/Daft+Punk/_/Around+the+World	https://www.last.fm/music/Daft%20Punk	Around the World	https://www.last.fm/music/Daft%20Punk/Homework	0.0	Homework	Motivation	Background Utility	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	iikufrfKJAAwTjFv
onion::404::4819d960-51be-4947-b4b3-b89fd00582ca	2829	404	4819d960-51be-4947-b4b3-b89fd00582ca	Dan Salvato	https://www.last.fm/music/Dan+Salvato/_/Your+Reality	https://www.last.fm/music/Dan%20Salvato	Your Reality	https://www.last.fm/music/Dan%20Salvato/Doki%20Doki%20Literature%20Club!%20(Original%20Soundtrack)	0.0	Doki Doki Literature Club! (Original Soundtrack)	Motivation	Background Utility	536bb370-1c3b-46d6-8660-4aace6b6af23	2	1	UppwmIOhovfm7oAT
